PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-2763,"HAGAFEN CELLARS, INC.",,4160 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-23687,HANABI LAGER COMPANY LLC,LANDLORD SAILOR,1 EXECUTIVE WAY BLDG 1,NAPA,CA,94558,NAPA
CA-W-21024,"HANDWRITTEN WINES, LLC",,25 ENTERPRISE CT UNIT 4-8,NAPA,CA,94558,NAPA
CA-W-23763,HAYNES ESTATE LLC,,4047 E THIRD AVE,NAPA,CA,94558,NAPA
CA-W-21941,HEITZ WINE CELLARS,,5445 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-15083,"HEMISPHERE WINE COMPANY, INC.",HEMISPHERE WINE COMPANY,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-17584,"HENSLEY FAMILY VINEYARDS, L.L.C.",HENSLEY FAMILY VINEYARDS,1721 PATRICK RD,NAPA,CA,94558,NAPA
CA-W-17466,"HENTLEY FARM, LLC",,626 CALIFORNIA BLVD,NAPA,CA,94559,NAPA
CA-W-17303,HERB LAMB VINEYARDS LLC,HERB LAMB VINEYARDS,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-22506,"HERITANCE VINTNERS, LLC",HERITANCE VINTNERS,7400 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-21532,"HERITANCE VINTNERS, LLC",HERITANCE VINTNERS,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-20302,HERON LAKE WINERY LLC,HERON LAKE WINERY,4626 GREEN VALLEY RD,NAPA,CA,94558,NAPA
CA-W-22299,"HERTELENDY VINEYARDS, LLC",HERTELENDY VINEYARDS,2275 SODA CANYON RD,NAPA,CA,94558,NAPA
CA-W-16874,"HESTAN VINEYARDS, LLC",HESTAN VINEYARDS,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-22911,"HIDDEN RIDGE VINEYARD, LLC",IMMORTAL ESTATE,"1 EXECUTIVE WAY BLDG 1, 2 & 3",NAPA,CA,94558,NAPA
CA-W-1914,HIGHGATE WINE COMPANY,ARNS WINERY,1721 PARTRICK RD,NAPA,CA,94558,NAPA
CA-W-15323,"HIGHLANDS WINERY, LLC",HIGHLANDS WINERY,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21685,"HILL ESTATES, INC.",HILL FAMILY ESTATE,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-23472,"HILL WALKER, LLC",HILLWALKER VINEYARDS,1871 MT. VEEDER RD,NAPA,CA,94558,NAPA
CA-W-16529,"HOLLYWOOD CLASSIC, LLC",HOLLYWOOD CLASSIC,270 KREUZER LN,NAPA,CA,94559,NAPA
CA-W-21383,"HOLMAN CELLARS, LLC",HOLMAN CELLARS,918 ENTERPRISE WAY STE G & I,NAPA,CA,94558,NAPA
CA-W-17259,"HOPE & GRACE WINES, INC.",HOPE & GRACE WINES,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-17410,"HOPE WINE, LLC",ONE HOPE WINES,1285 DEALY LN,NAPA,CA,94559,NAPA
CA-W-16224,"HOUDINI, INC.",BRIAR CREEK CELLARS,2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-23341,HQ WINERY LLC,ELYSE WINERY,2100 HOFFMAN LN,NAPA,CA,94558,NAPA
CA-W-21008,"HUDSON WINES, LLC",HUDSON WINES,5398 CARNEROS HWY,NAPA,CA,94559,NAPA
CA-W-15498,"HUGHES FAMILY VINEYARDS, LLC",HUGHES FAMILY VINEYARDS,910 ENTERPRISE WAY SUITE M,NAPA,CA,94558,NAPA
CA-W-15933,"HUSIC VINEYARDS, LLC",HUSIC VINEYARDS,2275 SODA CANYON RD,NAPA,CA,94558,NAPA
CA-W-17785,HYDE WINES LLC,LARRY HYDE & SONS,1044 LOS CARNEROS AVE,NAPA,CA,94559,NAPA
CA-W-22369,"INCONNU, LLC",INCONNU,2511 NAPA VALLEY CORPORATE DR STE 115,NAPA,CA,94558,NAPA
CA-W-16412,INGENIOUS SOLUTIONS INCORPORATED,I NAPA WINE,4082 ATLAS PEAK RD,NAPA,CA,94558,NAPA
CA-W-17290,"INTERPANGEA, LLC",,55 ENTERPRISE CT SUITE 5,NAPA,CA,94558,NAPA
CA-W-23128,J AND J WINERY INC,,2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-21935,"J. GREGORY CELLARS, LLC",,2731 & 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-16678,"J. J. COHN ESTATE, LLC",SCARECROW WINE,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21713,"J. MOSS WINES, LLC",J. MOSS,901 ENTERPRISE WAY STE B,NAPA,CA,94558,NAPA
CA-W-23259,"J.A.C.K. WINES, LLC",K.C.A.J. WINES,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-21938,"J.W. THOMAS, LLC",SMITH DEVEREUX,2750 LAS AMIGAS RD,NAPA,CA,94559,NAPA
CA-W-23388,JABELA GROUP LLC,JABELA WINES,2400 SODA CANYON RD,NAPA,CA,94558,NAPA
CA-W-16365,"JACKSON FAMILY WINES, INC.",LOKOYA WINERY,3875 MOUNT VEEDER RD,NAPA,CA,94558,NAPA
CA-W-23992,"JACKSON STREET WINE WAREHOUSE, LLC",,849 JACKSON ST UNIT 3,NAPA,CA,94559,NAPA
CA-W-15312,JAMES WILLIAM BARBOUR,,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21911,JAMIE M LLC,AUBERGE ROAD,15 CHATEAU LN,NAPA,CA,94558,NAPA
CA-W-1886,JARVIS,,2970 MONTICELLO RD,NAPA,CA,94558,NAPA
CA-W-21206,JASON MIKAMI & MITZI ONIZUKA,MIKAMI VINEYARDS,1721 PARTRICK RD,NAPA,CA,94558,NAPA
CA-W-24020,"JAX VINEYARDS, LLC",,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21413,JC WAUGH WINE CO. LLC,WAUGH FAMILY WINES,2275 SODA CANYON RD,NAPA,CA,94558,NAPA
CA-W-22930,JENSEN ROBERTS LLC,KEEP WINES,2511 NAPA VALLEY CORPORATE DR STE 115,NAPA,CA,94558,NAPA
CA-W-15622,"JESSUP CELLARS HOLDING COMPANY, LLC",JESSUP CELLARS,25 ENTERPRISE CT UNIT 3-8,NAPA,CA,94558,NAPA
CA-W-23657,"JH WINE GROUP, LLC",THE UNFILTERED COLLECTION,2731 AND 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-22550,JHO NAPA VALLEY LLC,VINO MIO WINES,902 ENTERPRISE WAY STE P,NAPA,CA,94558,NAPA
CA-W-22555,"JOHN ANTHONY VINEYARDS, LLC",JOHN ANTHONY VINEYARDS,2545 NAPA VALLEY CORPORATE DR STE C,NAPA,CA,94558,NAPA
CA-W-17122,"JOHN ANTHONY VINEYARDS, LLC",,25 ENTERPRISE CT,NAPA,CA,94558,NAPA
CA-W-23661,JON NATHANIEL LLC,,967 FIRST ST,NAPA,CA,94559,NAPA
CA-W-21930,"JOOSTE WINE, LLC",,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-16106,JOSEPH FAMILY VINEYARDS LLC,JOSEPH FAMILY VINEYARDS,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-3088,"JOSEPH KIRKWOOD REID, JR.",REID FAMILY VINEYARDS,1020 BORRETTE LN,NAPA,CA,94558,NAPA
CA-W-23864,JUST THE TIPSY INC.,,918 ENTERPRISE WAY STE G & I,NAPA,CA,94558,NAPA
CA-W-23456,K.R. III NAPA WINES LLC,,2100 HOFFMAN LN,NAPA,CA,94558,NAPA
CA-W-21581,KACHINA CELLARS LLC,KACHINA CELLARS,110 - 122 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-21693,KACHINA CELLARS LLC,,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-16719,KALE DAVID LLC,KALE WINES,45 ENTERPRISE CT UNIT 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-22937,"KANPAI WINES, LLC",,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-23719,KATNIP WINES LLC,KATNIP WINES LLC,2181 EUCLID AVE,NAPA,CA,94558,NAPA
CA-W-23849,KDM GLOBAL PARTNERS LLC,,110 -122 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-15580,"KEEVER VINEYARDS, LLC",KEEVER VINEYARDS,26 VINEYARD VIEW DR,NAPA,CA,94558,NAPA
CA-W-23100,KENNEDY CELLARS INC.,KENNEDY CELLARS,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-1673,KENT RASMUSSEN WINERY,,2515 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-16875,KENZO ESTATE INC,KENZO ESTATE,3200 MONTICELLO RD,NAPA,CA,94558,NAPA
CA-W-21717,"KIEU HOANG WINERY, LLC",KIEU HOANG WINERY,1285 DEALY LN,NAPA,CA,94559,NAPA
CA-W-15746,KIMBERTON WINES LLC,BUCCELLA,860 KAISER RD SUITE I,NAPA,CA,94558,NAPA
CA-W-21843,"KING OF CLUBS WINE, LLC",KING OF CLUBS,"45 ENTERPRISE CT UNIT 1,2,3,4,7",NAPA,CA,94558,NAPA
CA-W-23524,"KIPPER FAMILY VINEYARD, LLC",KIPPER FAMILY VINEYARD,3311 DAVID DR,NAPA,CA,94558,NAPA
CA-W-16448,"KNIGHTS BRIDGE WINERY, LLC",KNIGHTS BRIDGE WINERY,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-3294,KONGSGAARD WINE LLC,,4375 ATLAS PEAK RD,NAPA,CA,94558,NAPA
CA-W-17558,KRAEMER FAMILY WINES LLC,KRAEMER FAMILY WINES,1221 DUHIG RD,NAPA,CA,94559,NAPA
CA-W-16834,"KRISTINE ASHE VINEYARDS, LLC",ENTRE NOUS,270 KREUZER LN,NAPA,CA,94559,NAPA
CA-W-22453,"KUVEE, INC.",,908 ENTERPRISE WAY STE C,NAPA,CA,94558,NAPA
CA-W-3004,L & C WINE COUNTRY OPERATIONS LLC,,1006 MONTICELLO RD,NAPA,CA,94558,NAPA
CA-W-23856,L. BRENDEL VINEYARD LLC,,5445 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-24069,L. ROBERTS & REED LLC,,45 ENTERPRISE CT STE 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-16560,"LA FAMIGLIA BOLOGNA, INC.",LA FAMIGLIA BOLOGNA,1075 BUCHLI STATION RD,NAPA,CA,94559,NAPA
CA-W-22931,"LA PELLE WINES, LLC",,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-22264,LAGNIAPPE PEAK VINEYARDS LLC,,1721 PARTRICK RD,NAPA,CA,94558,NAPA
CA-W-2984,"LAIRD FAMILY ESTATE, LLC",LAIRD FAMILY ESTATE,4162 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-2626,"LAIRD FAMILY ESTATE, LLC",LAIRD FAMILY ESTATE,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-3580,LANG & REED LLC,,5055 SOLANO AVE STE O,NAPA,CA,94558,NAPA
CA-W-17318,"LARKIN WINES, INC.",LARKIN WINES,880 VALLEJO ST SUITE 3,NAPA,CA,94558,NAPA
CA-W-23406,LATINO VINTNERS UNIDOS WINES LLC,ORTEGA FAMILY WINES,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-16530,"LAWER FAMILY WINERY, INC.",,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-904,LAWRENCE LLOYD OLDS,SKY VINEYARDS,1500 LOKOYA RD,NAPA,CA,94558,NAPA
CA-W-2333,LC WINE,LEWIS CELLARS,4101 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-21140,"LEAF AND VINE, LLC",,190 CAMINO ORUGA ST CONDO 24,NAPA,CA,94558,NAPA
CA-W-23803,"LEEMIND, INC.",EP WINE,270 KREUZER LN,NAPA,CA,94559,NAPA
CA-W-17525,LEFT COAST WINE COMPANY LLC,PRIME CELLARS,5330 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-17143,"LEIGH & LEE WINES, LLC",TALLULAH WINES,1221 DUHIG RD,NAPA,CA,94559,NAPA
CA-W-2573,LEROY A. YOUNG,YOUNG ENTERPRISES,945 LINCOLN AVE,NAPA,CA,94558,NAPA
CA-W-22118,"LETO CELLARS, INC.",LETO CELLARS,761 TECHNOLOGY WAY,NAPA,CA,94558,NAPA
CA-W-16450,"LIEFF WINES, LLC",LIEFF WINES,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-22839,"LIFE WINE, LLC",LIFE WINE,"45 ENTERPRISE CT UNIT 1,2,3,4,7",NAPA,CA,94558,NAPA
CA-W-21686,LIGHTNING WINE FARM LLC,LIGHTNING WINES,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-17429,"LIQUID TRADE SOLUTIONS, INC.",BIGVINE,1451 STANLY LN,NAPA,CA,94559,NAPA
CA-W-23906,"LLAMAS FAMILY WINES, INC.",LLAMAS FAMILY WINES,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-22875,"LLOYD & LOUISE, INC",LOOKOUT RIDGE WINERY,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-21357,LLOYD CELLARS INC,LLOYD WINEMAKING,25 ENTERPRISE CT STE 1-8,NAPA,CA,94558,NAPA
CA-W-21437,"LOBO WINES, LLC",LOBO WINES,2275 SODA CANYON RD,NAPA,CA,94558,NAPA
CA-W-21163,"LONG-TERM WINE COMPANY, LLC",,110 CAMINO ARUGA,NAPA,CA,94558,NAPA
CA-W-3343,"LONGFELLOW WINE COMPANY, LLC",LONGFELLOW WINE COMPANY,45 ENTERPRISE WAY SUITE 1-4,NAPA,CA,94558,NAPA
CA-W-20370,"LOVALL VALLEY WINERY, LLC",GRIEVE FAMILY WINES,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-23980,LUNA VINEYARDS LLC,LUNA VINEYARDS,2921 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-21600,"LYNNTON ENTERPRISES, LP",WING CANYON VINEYARD,3100 MT. VEEDER RD,NAPA,CA,94558,NAPA
CA-W-24052,"M & O WINE CELLARS, LLC",,5225 SOLANO AVENUE,NAPA,CA,94558,NAPA
CA-W-17770,"M.S. TORUN RANCH, INC.",M.S. TORUN RANCH,5185 WRAGG CANYON RD,NAPA,CA,94558,NAPA
CA-W-21668,"M.W. FAMILY WINE COMPANY, L.L.C.",MW WINES,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-23502,MAJUSCULE LLC,,1500 LOS CARNEROS AVE,NAPA,CA,94559,NAPA
CA-W-16697,"MARITA'S VINEYARD, LLC",MARITA'S VINEYARD,270 KREUZER LN,NAPA,CA,94559,NAPA
CA-W-22492,MARK JAMES DAVIS,COBDEN WINI WINES,1200 ORCHARD AVE,NAPA,CA,94558,NAPA
CA-W-16781,MARK JOSEPH BUNTER,BUNTERSPRING WINERY,1062 FIRST AVE,NAPA,CA,94558,NAPA
CA-W-21269,MARKE WINES LLC,MARKE WINES,270 KREUZER LN,NAPA,CA,94559,NAPA
CA-W-16559,MARKETTA VINEYARDS AND WINERY LLC,,528 COOMBS ST,NAPA,CA,94559,NAPA
CA-W-20559,MARKETTA VINEYARDS AND WINERY LLC,,411 FIRST ST,NAPA,CA,94559,NAPA
CA-W-21311,"MAROON WINERY, LLC",MAROON WINES,2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-21707,"MARSTON FAMILY VINEYARD, LLC",MARSTON FAMILY VINEYARD,40 RAPP LN,NAPA,CA,94558,NAPA
CA-W-22984,"MATHEW BRUNO WINES, LLC",,2545 NAPA VALLEY CORPORATE DR STE C,NAPA,CA,94558,NAPA
CA-W-23876,"MATT DEMPSEY WINES, LLC","MATT DEMPSEY WINES, LLC",3311 DAVID DR,NAPA,CA,94558,NAPA
CA-W-22530,"MATTHEW RORICK WINES, INC.",MATTHEW RORICK WINES,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-16720,"MATTHIASSON FAMILY VINEYARDS, LLC",MATTHIASSON FAMILY VINEYARDS,110-122 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-22865,"MAWNAN LANE, INC",,2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-16160,"MAYRO-MURDICK WINES, LLC",MAYRO-MURDICK WINE,1285 DEALY LN A3,NAPA,CA,94559,NAPA
CA-W-15820,"MCCRORIE FAMILY VINEYARD, LLC",MCCRORIE FAMILY VINEYARD,3106 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-17672,"MDC WINES, LLC",MDC WINES,190 CAMINO ORUGA UNIT 24,NAPA,CA,94558,NAPA
CA-W-17159,"MELANGE A TROIS, LLC",ELEMENTS OF SONOMA,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-3441,MELISSA MARGARET MORAVEC & KURT G. REAUME,CASA CARNEROS,1075 BUCHLI STATION RD,NAPA,CA,94559,NAPA
CA-W-22257,MELMAR WINES LLC,,45 ENTERPRISE CT UNIT 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-23952,MERIWETHER VENTURES INC,,45 ENTERPRISE CT STE 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-22851,"METAPHOR WINES, INCORPORATED",,45 ENTERPRISE CT STE 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-21017,"MI SUENO WINERY, INC.",MI SUENO WINERY,910 ENTERPRISE WAY STE M,NAPA,CA,94558,NAPA
CA-W-15768,MICHAEL C. YATES,YATES FAMILY VINEYARD,1721 PARTRICK RD,NAPA,CA,94558,NAPA
CA-W-2890,"MICHAEL SCOTT WINES, LTD.",MICHAEL SCOTT WINES,2993 BROOKWOOD DR,NAPA,CA,94558,NAPA
CA-W-21067,MIDSUMMER CELLARS LLC,,901 ENTERPRISE WAY STE B,NAPA,CA,94558,NAPA
CA-W-17366,MIKE AND MOLLY HENDRY,MIKE AND MOLLY HENDRY WINE COMPANY,3104 REDWOOD RD,NAPA,CA,94558,NAPA
CA-W-22246,MILK WINE LLC,,1721 PARTRICK RD,NAPA,CA,94558,NAPA
CA-W-22782,"MIRER MANAGEMENT COMPANY, LLC",MIRROR NAPA VALLEY,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-23343,"MITHRAS WINERY, LLC",MITHRA WINERY,15 CHATEAU LN,NAPA,CA,94558,NAPA
CA-W-21867,"MK CELLARS, LLC",,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-898,"MONT ST. JOHN CELLARS, INC.",MONT ST. JOHN CELLARS,5400 OLD SONOMA RD,NAPA,CA,94559,NAPA
CA-W-1128,"MONTICELLO CELLARS, INC.",MONTICELLO CELLARS,4242 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-23433,"MORGAN IMPORTS, LLC",,45 ENTERPRISE CT STE 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-22702,"MORNING SIDE VINEYARDS, INC.",,4038 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-2169,"MOSS CREEK WINERY & VINEYARDS, INC.",MOSS CREEK WINERY,6015 STEELE CANYON RD,NAPA,CA,94558,NAPA
CA-W-22279,"MOUNT SAINT JOSEPH WINES, LLC",MOUNT SAINT JOSEPH WINES,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-21454,MOUNTAIN PEAK VINEYARDS LLC,ACUMEN,1044 LOS CARNEROS AVE,NAPA,CA,94559,NAPA
CA-W-22761,MOUNTAIN TIDES WINE CO.. LLC,MOUNTAIN TIDES WINE CO.,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-23751,"MOUNTAIN VIEW VINTNERS, LLC",BACKSTAGE WINERY,1 EXECUTIVE WAY BLDG 1 AND 2,NAPA,CA,94558,NAPA
CA-W-17231,"MUSANTE FAMILY VINEYARDS, LLC",MUSANTE FAMILY VINEYARDS,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-22045,"NAKAMURA CELLARS, LLC",NAKAMURA CELLARS,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-24070,"NAKEDWINES.COM, INC.",NAKEDWINES.COM,110 122 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-15195,"NAPA CUSTOM PACKAGING SOLUTIONS, LLC",NAPA BOTTLING GROUP,450 TECHNOLOGY WAY SUITE B,NAPA,CA,94558,NAPA
CA-W-15686,"NAPA L'ATTITUDE, LLC",IDEOLOGY CELLARS,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21432,"NAPA RANCH WINES, LLC",NAPA RANCH WINES,2731 AND 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-16502,NAPA VALLEY COLLEGE VITICULTURE AND WINERY TECHNOLOGY FOUNDATION,,2277 NAPA VALLEJO HWY,NAPA,CA,94558,NAPA
CA-W-22078,"NAPA VALLEY CONNECTION, INC.",NAPA VALLEY CONNECTION FAMILY WINES,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-16687,"NAPA VALLEY PARTNERS, LLC",SHIFFLETT FAMILY WINES,1201 DARMS LN,NAPA,CA,94558,NAPA
CA-W-21003,"NAPA WINE & SPIRITS, LLC",NAPA WINE VENTURES,1075 GOLDEN GATE DR,NAPA,CA,94558,NAPA
CA-W-22624,"NAPA WINERY GROUP, LLC",ASHES & DIAMONDS WINERY,4130 HOWARD LN,NAPA,CA,94558,NAPA
CA-W-22212,"NAPA WINERY GROUP, LLC",,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-22999,"NAPASTAK, INC",NAPASTAK CELLARS,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-15342,NARSAI M. DAVID,NARSAI,7580 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-22231,"NEIMAN CELLARS, LLC",,270 KREUZER LN,NAPA,CA,94558,NAPA
CA-W-21505,NELLCOTE WINE GROUP INC,NELLCOTE CELLARS,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-16299,"NICALI, LLC",LINDSTROM WINES,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21802,"NICHOLSON JONES SELECTIONS, LLC",NICHOLSON JONES SELECTIONS,15 CHATEAU LN,NAPA,CA,94558,NAPA
CA-W-23586,"NIDUS WINERY, LLC",,880 VALLEJO ST,NAPA,CA,94559,NAPA
CA-W-2808,O'BRIEN FAMILY VINEYARD LLC,O'BRIEN FAMILY VINEYARD,1200 ORCHARD AVE STE B,NAPA,CA,94558,NAPA
CA-W-16710,"O'NEILL VOSTI ESTATE, LLC",O'NEILL VOSTI ESTATE,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21990,"OAKVILLE RANCH WINERY, INC.",OAKVILLE RANCH,7781 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-23873,"OAKVILLE RANCH WINERY, INC.",OAKVILLE RANCH WINERY,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-23632,OLD ACRE HOLDINGS LLC,,45 ENTERPRISE CT STE 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-22583,"OLD COUNTY CELLARS, LLC","OLD COUNTY CELLARS, LLC",2731 & 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-21592,"OLD VINE WINE PARTNERS, LLC",T VINE CELLARS,5584 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-21145,"ON Q WINES, LLC",ON Q WINES,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-23846,"ONEHOPE, INC",ONEHOPE,8301 SAINT HELENA HWY,NAPA,CA,94558,NAPA
CA-W-16779,"P.B. HEIN VINEYARDS, INC",P. B. HEIN VINEYARDS,918 ENTERPRISE WAY SUITE G,NAPA,CA,94558,NAPA
CA-W-17695,"P.B. HEIN VINEYARDS, INC",PB HEIN VINEYARDS,3 EXECUTIVE WAY,NAPA,CA,94558,NAPA
CA-W-17565,"PARTRIDGE CELLARS, LLC",PARTRIDGE CELLARS,1721 PARTRICK RD,NAPA,CA,94558,NAPA
CA-W-17463,"PATEL WINERY, LLC",PATEL WINERY,425 GATEWAY RD,NAPA,CA,94558,NAPA
CA-W-21400,"PATLAND ESTATE VINEYARDS, LLC",PATLAND ESTATE VINEYARDS,2275 SODA CANYON RD,NAPA,CA,94558,NAPA
CA-W-16257,PATRICIA HOWE,PATRICIA HOWE WINES,1720 SPENCER ST,NAPA,CA,94559,NAPA
CA-W-15925,"PCJ, INC.",JUSLYN VINEYARDS,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-23495,PEDRO RODRIGUEZ,FATHIA WINES,39 EDGEFIELD CT,NAPA,CA,94558,NAPA
CA-W-22226,"PEJU FAMILY OPERATING PARTNERSHIP, LP",LIANA ESTATES,2750 LAS AMIGAS RD,NAPA,CA,94558,NAPA
CA-W-23522,"PERLISS ESTATE VINEYARDS, LLC",PERLISS ESTATE VINEYARDS,"831 LATOUR CT STE B, C AND D",NAPA,CA,94558,NAPA
CA-W-22442,PERNOD RICARD WINEMAKERS NAPA LLC,MUMM NAPA ESTATES,8445 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-2487,"PERRY VINEYARDS, INC.",,1187 GREEN VALLEY RD,NAPA,CA,94558,NAPA
CA-W-23498,PERSON WINE LLC,PERSON WINE COMPANY,1 EXECUTIVE WAY,NAPA,CA,94558,NAPA
CA-W-16091,"PETER FRANUS WINE COMPANY, INC",PETER FRANUS WINE COMPANY,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-16292,PETER J. HOFFMANN,HOFFMANN FAMILY WINERY,2844 MONTICELLO RD,NAPA,CA,94558,NAPA
CA-W-16980,"PETER PAUL WINES, LLC",PETER PAUL WINES,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-23996,"PETER PAUL WINES, LLC",PETER PAUL WINES,1 EXECUTIVE WAY BLDG 1 & 2,NAPA,CA,94558,NAPA
CA-W-16262,PETER RENWICK THOMPSON,ANDREW GEOFFREY VINEYARD,3104 REDWOOD RD,NAPA,CA,94558,NAPA
CA-W-21980,PETREE CELLARS,,"45 ENTERPRISE CT STE 1,2,3,4,7",NAPA,CA,94558,NAPA
CA-W-23848,"PHOENIX WINE COMPANY, LLC",DE NEGOCE,110 - 122 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-22272,PICAYUNE CELLARS LLC,,2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-16178,"PICAZO VINEYARDS, INC.",PICAZO VINEYARDS,270 KREUZER LN,NAPA,CA,94559,NAPA
CA-W-16518,"PICKETT ROAD WINE COMPANY, LLC",,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-2512,"PINE RIDGE WINERY, LLC",PINE RIDGE WINERY,5901 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-16409,"POEM CELLARS, LLC",POEM CELLARS,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21055,POPCORN DESIGN LLC,PROSPECT BRANDS,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-16222,"PORTER FAMILY VINEYARDS, LLC",PORTER FAMILY VINEYARDS,1189 GREEN VALLEY RD,NAPA,CA,94558,NAPA
CA-W-2666,"PORTFOLIO LIMITED EDITION, LLC",,86 EL NIDO DR,NAPA,CA,94559,NAPA
