PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-21290,ROBERT ANTHONY DE FEO,TARA WINERY,1120 AVIENDA NARANJA,RAMONA,CA,92065,SAN DIEGO
CA-W-23281,BLUEGRASS RANCH LLC,ALPENGLOW WINERY,18011 BLUEGRASS RD,RAMONA,CA,92065,SAN DIEGO
CA-W-23623,3 1/2 HORSE LLC,3 1/2 HORSE RANCH AND VINEYARD,1230 AVENIDA NARANJA,RAMONA,CA,92065,SAN DIEGO
CA-W-23262,"VINE VENTURES, LLC",VINA RAMONA,657 E OLD JULIAN HWY,RAMONA,CA,92065,SAN DIEGO
CA-W-21631,THE MYSTERIOUS MEAD COMPANY INC.,,344 TELFORD LN,RAMONA,CA,92065,SAN DIEGO
CA-W-15970,STEPHEN L. AND MARILYN V. KAHLE,WOOF'N ROSE WINERY,17073 GARJAN LN,RAMONA,CA,92065,SAN DIEGO
CA-W-15124,"VICTOR A. EDWARDS, JR.",EDWARDS VINEYARD & WINERY,26502 HIGHWAY 78,RAMONA,CA,92065,SAN DIEGO
CA-W-15723,"LITTLE PAGE OAKS, LLC",LITTLE PAGE OAKS,18750 LITTLE PAGE RD,RAMONA,CA,92065,SAN DIEGO
CA-W-24091,TUTRAM H BOGER,BLUE HONEY,23719 VISTA RAMONA RD,RAMONA,CA,92065,SAN DIEGO
CA-W-17570,SUSANNE SAPIER,VINEYARD GRANT JAMES,25260 E OLD JULIAN HWY,RAMONA,CA,92065,SAN DIEGO
CA-W-17428,"KOHILL VINEYARD AND WINERY, INC.",KOHILL WINERY,17211 HIGHLANDER RD,RAMONA,CA,92065,SAN DIEGO
CA-W-23491,SCENIC VALLEY RANCH LLC,SCENIC VALLEY RANCH,27012 SCENIC VALLEY RD,RAMONA,CA,92065,SAN DIEGO
CA-W-23727,STELLA POLLY INC,MIKKELLER SD,9368 CABOT DR,SAN DIEGO,CA,92126,SAN DIEGO
CA-W-17092,"M&C WINERY, INC.",THE BLUE DOOR WINERY,4060 MORENA BLVD SUITE E-E2,SAN DIEGO,CA,92117,SAN DIEGO
CA-W-21082,"2PLANK VINEYARDS, LLC",,6242 FERRIS SQ,SAN DIEGO,CA,92121,SAN DIEGO
CA-W-22917,"THE CIDER HOUSE, LLC",POOCHIE'S HOOCH URBAN CIDERY,7559 MISSION GORGE RD,SAN DIEGO,CA,92120,SAN DIEGO
CA-WS-21013,ESOTERIC DISTRIBUTION LLC,,1466 F ST,SAN DIEGO,CA,92107,SAN DIEGO
CA-W-23170,"MODERN TIMES DRINKS, INC.",MODERN TIMES BEER,3612 KURTZ ST,SAN DIEGO,CA,92110,SAN DIEGO
CA-W-21924,BIG H WINE CORP,VINO URBANO,6825 GATEWAY PARK DR STE 3,SAN DIEGO,CA,91954,SAN DIEGO
CA-W-21378,"GIANNI BUONOMO VINTNERS, LLC",GIANNI BUONOMO VINTNERS,5151 SANTA FE ST UNIT H,SAN DIEGO,CA,92109,SAN DIEGO
CA-W-22010,SHAWN MAGURNO,BLUE FELT WINERY,6236 LAKE ARINANA AVE,SAN DIEGO,CA,92119,SAN DIEGO
CA-W-22382,INDIA STREET WINEY LLC,,8680 MIRALANI DR STE 129,SAN DIEGO,CA,92126,SAN DIEGO
CA-W-21944,"VANBRINK, INC.",CHARLIE & ECHO,8680 MIRALANI DR STE 113-114,SAN DIEGO,CA,92126,SAN DIEGO
CA-W-22857,RISING TIDE BOTTLEWORKS LLC,,3986 30TH ST,SAN DIEGO,CA,92104,SAN DIEGO
CA-W-22443,"SERPENTINE CIDER, LLC",,8665 MIRALANI DR STE 100,SAN DIEGO,CA,92126,SAN DIEGO
CA-W-22232,"BRONTO BREW, LLC",BRONTO BREW,9235 TRADE PL STE D,SAN DIEGO,CA,92126,SAN DIEGO
CA-W-21940,NEGOCIANT WINERY,,2419 E EL CAJON BLVD UNIT B,SAN DIEGO,CA,92104,SAN DIEGO
CA-W-22679,"KOI ZEN CELLARS, INC.",KOI ZEN CELLARS,12225 WORLD TRADE DR STE P & Q,SAN DIEGO,CA,92128,SAN DIEGO
CA-W-23834,"JUNESHINE, INC.",JUNESHINE,10051 OLD GROVE RD,SAN DIEGO,CA,92131,SAN DIEGO
CA-W-22538,CALIFORNIA FRUIT WINE CORP.,FRUIT CRAFT,1477 UNIVERSITY AVE,SAN DIEGO,CA,92103,SAN DIEGO
CA-W-15536,"BERNARDO WINERY, INC.",,13330 PASEO DEL VERANO NORTE,SAN DIEGO,CA,92128,SAN DIEGO
CA-W-21412,BRETT CICCHETTO,BRIDGE WINERY,5151 SANTA FE ST STE H,SAN DIEGO,CA,92109,SAN DIEGO
CA-W-23801,"CORONADO BREWING COMPANY, INC.",,1205 KNOXVILLE ST,SAN DIEGO,CA,92110,SAN DIEGO
CA-W-15276,"FIFTY BARRELS, INC.",CARLSBAD COASTAL WINERY,2930 NORMAN STRASSE RD SUITE 103,SAN MARCOS,CA,92069,SAN DIEGO
CA-W-22516,"DJC ENTERPRISES, INC.",RAGING CIDER & MEAD CO.,177 NEWPORT DR STE B,SAN MARCOS,CA,92069,SAN DIEGO
CA-W-22563,"MEADIOCRITY MEADERY, LLC",MEADIOCRITY MEAD,1365 GRAND AVE STE 100,SAN MARCOS,CA,92078,SAN DIEGO
CA-W-3151,"TWIN OAKS VALLEY VINTNERS, LLC",,1575 MULBERRY DR,SAN MARCOS,CA,92069,SAN DIEGO
CA-W-17713,"SUNSHINE MOUNTAIN VINEYARD, INC",SUNSHINE MOUNTAIN VINEYARD,2286 SUNSHINE MOUNTAIN RD,SAN MARCOS,CA,92069,SAN DIEGO
CA-W-21457,O'NEILL HONEY COMPANY LLC,,215 S PACIFIC ST STE 109,SAN MARCOS,CA,92078,SAN DIEGO
CA-W-22088,"WALNUT TREE RANCH, LLC",WALNUT TREE RANCH,25303 MESA GRANDE RD,SANTA YSABEL,CA,92070,SAN DIEGO
CA-W-16920,EDWARD J. SWIGGERS,DIAMOND T VINEYARDS,28185 ANGEL MOUNTAIN RD,SANTA YSABEL,CA,92070,SAN DIEGO
CA-W-20020,"MESA GRANDE CORAZON WINERY, LLC",MESA GRANDE CORAZON WINERY,22950 CRESCENT HEIGHTS RD,SANTA YSABEL,CA,92070,SAN DIEGO
CA-W-23705,ANGELO MICHAEL MULLA,TRES LLAVES VINEYARD & WINERY,25247 MESA GRANDE RD,SANTA YSABEL,CA,92070,SAN DIEGO
CA-W-16976,ADAM C. CARRUTH,CARRUTH CELLARS,320 S CEDROS AVE,SOLANA BEACH,CA,92075,SAN DIEGO
CA-W-22096,"CARRUTH CELLARS, LLC",,118 S CEDROS AVE,SOLANA BEACH,CA,92075,SAN DIEGO
CA-W-21799,"VINEYARD HACIENDA EVENTS, INC.",,12685 CAMPO RD,SPRING VALLEY,CA,91978,SAN DIEGO
CA-W-23933,"BEVI PERFETTO, LLC",,2733 VIA ORANGE WAY UNIT 106,SPRING VALLEY,CA,91978,SAN DIEGO
CA-W-22604,GOTTLIEB FARMS LLC,JACK SIMON VINEYARDS,27495 DIAZ RD,TEMECULA,CA,92590,SAN DIEGO
CA-W-16655,"TRIPLE B RANCHES, LP",TRIPLE B RANCHES,15030 VESPER RD,VALLEY CENTER,CA,92082,SAN DIEGO
CA-W-17573,"HTR, LLC",HILL TOP WINERY,30801 VALLEY CENTER RD,VALLEY CENTER,CA,92082,SAN DIEGO
CA-W-15031,DONALD M. SANDERS,ACCIDENTAL WINERY,30718 MESA CREST RD,VALLEY CENTER,CA,92082,SAN DIEGO
CA-W-23732,PAUMA VISTA VINEYARD LLC,PAUMA VISTA VINEYARD,32261 DUNCAN TER,VALLEY CENTER,CA,92082,SAN DIEGO
CA-W-22178,"2PLANK VINEYARDS, LLC",,2379 LA MIRADA DR,VISTA,CA,92081,SAN DIEGO
CA-W-22356,TWISTED HORN LLC,TWISTED HORN,1042 LA MIRADA CT,VISTA,CA,92081,SAN DIEGO
CA-W-15210,"SERENISSIMA, LLC",LA SERENISSIMA,35168 HWY 79,WARNER SPRINGS,CA,92086,SAN DIEGO
CA-W-3536,"SHADOW MOUNTAIN VINEYARDS & WINERY, INC.",SHADOW MOUNTAIN VINEYARDS,34680 HIGHWAY 79,WARNER SPRINGS,CA,92086,SAN DIEGO
CA-W-21697,ARGONZA ESTATE,ARGONZA CELLARS,38642 HIGHWAY 79,WARNER SPRINGS,CA,92086,SAN DIEGO
CA-W-23125,"BIG NOSE WINERY, LLC",,38642 HIGHWAY 79,WARNER SPRINGS,CA,92086,SAN DIEGO
CA-W-21673,"HILL SPRINGS FARMS, LLC",EMERALD CREEK WINERY,38642 HIGHWAY 79,WARNER SPRINGS,CA,92086,SAN DIEGO
CA-W-15997,HAWK WATCH WINERY LLC,HAWK WATCH WINERY,27054 CHIHUAHUA VALLEY RD,WARNER SPRINGS,CA,92086,SAN DIEGO
CA-W-17624,SIERRA ROBLE WINERY AND VINEYARDS LLC,,38410 HWY 79,WARNER SPRINGS,CA,92086,SAN DIEGO
CA-W-23675,MISSION X ARTISAN,,38642 HIGHWAY 79,WARNER SPRINGS,CA,92086,SAN DIEGO
CA-W-22454,"ESS EFF WINES, LLC",ESS EFF WINES,495 BARNEVELD AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCCO
CA-W-17110,"FORTUNATUS, LLC",BRAVIUM,"16370 DYERVILLE LOOP RD BLDG 201,",MYERS FLAT,CA,95554,SAN FRANCISCO
CA-W-23463,LES AMERICAINES LLC,CLAIRE HILL WINES,495 BARNEVELD AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-21705,"CATHERINE COCHRANE, COURTNEY COCHRANE, AND SEAN COCHRANE",RYAN COCHRANE WINES,540 BARNEVELD AVE STE K & L,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-15973,SOL ROUGE LLC,SOL ROUGE,200 CALIFORNIA AVE BLDG 180 N,SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-17490,"33RD STREET CELLARS, LLC",CELLARS 33,495 BARNEVELD AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-23055,"MANSFIELD-DUNNE WINES, LLC",,495 BARNEVELD AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-22595,JOHN DAVID LOUIS BRY,PERFUSION VINEYARD,495 BARNEVELD AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-3592,"AUGUST WEST WINES, LLC",AUGUST WEST,540 BARNEVELD AVE SUITES K A,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-17398,"MICHAEL JAMES WINES, INC.",MICHAEL JAMES WINES,2455 3RD ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-22659,"HACKBERRY HILL CELLARS, LLC",,2455 THIRD ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-16651,"PB WINES, INC.",,1080 AVENUE M UNIT C,SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-15779,"KENDRIC VINEYARDS, LLC",KENDRIC VINEYARDS,401 13TH ST BUILDING 3,SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-22247,CJM WINE GROUP LLC,FALLON PLACE WINES,495 BARNEVELD AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-23518,"BAREBOTTLE BREWING COMPANY, INC.",BAREBOTTLE BREWING COMPANY,1525 CORTLAND AVE,SAN FRANCISCO,CA,94110,SAN FRANCISCO
CA-W-21774,HERSLY WINES LLC,HERSLY WINES,"540 BARNEVELD AVE STE K, L",SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-15425,BARBARA J. GRATTA,GRATTA WINES,1469 HUDSON AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-17424,"FURTHERMORE, LLC",FURTHERMORE PINOT NOIR,1225 MINNESOTA ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-21846,COSENZA CELLARS LLC,,5361 BLUXOME ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-22069,"RUSSE WINE PARTNERS, LLC",MONTAGNE RUSSE,540 BARNEVELD AVE STE K & L,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-17377,ALCHEMIST CELLARS LLC,ALCHEMIST CELLARS,53 BLUXOME ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-21270,HARDBALL CELLARS INC.,HARDBALL CELLARS,2455 THIRD ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-21743,"FORTUNATUS, LLC",BRAVIUM,1225 MINNESOTA ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-17516,"CASA NO COMPRENDE, INC.",TREASURE ISLAND WINES,995 NINTH,SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-21880,"SMASHING GRAPES, LLC",TIMARK WINES,2455 3RD ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-17549,MORGAN FAMILY WINES LLC,MORGAN FAMILY WINES,"995 9TH ST BLDG 201,",SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-17719,CHRISTOPHER VON HOLT AND PAMELA VON HOLT,VON HOLT WINES,1225 MINNESOTA ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-21120,"VOLEURS DE VIN, LLC",VOLEURS DE VIN,53 BLUXOME ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-21023,ARAN O. HEALY AND DAVID G. GREGA,CARLOTTA CELLARS,2455 3RD ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-16641,"YERBA BUENA BEVERAGE, LLC",TREASURE ISLAND BRANDS,750 6TH ST,SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-21217,"LOOS FAMILY WINERY, LLC",,2455 THIRD ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-21253,"WINEDOCTORS, LLC",,2455 3RD ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-17319,ERISTAVI WINERY LLC,,1300 POTRERO AVE,SAN FRANCISCO,CA,94110,SAN FRANCISCO
CA-W-21765,MAGIC BAG MEADERY LLC,MAGIC BAG MEADERY,1180 SHAFTER AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-17354,"PUG WINE, LLC",PUG WINE,2455 3RD ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-17548,HDC WINE COMPANY LLC,HDC WINE COMPANY,"995 9TH ST BLDG 201,",SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-24060,VESO INC.,,,SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-17609,"SEAMUS WINES, LLC",SEAMUS WINES,2455 3RD ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-17487,"WAIT CELLARS, LLC",WAIT CELLARS,53 BLUXOME ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-17327,"WAITS-MAST FAMILY CELLARS, LLC",,495 BARNEVELD AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-22193,URBAN CELLARS LLC,URBAN CELLARS,495 BARNEVELD AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-15292,BRYAN RULISON HARRINGTON,HARRINGTON WINES,1559 CUSTER AVE,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-17255,"MORNINGWOOD VINEYARDS AND WINERY, INC.",,NOT PROVIDED,SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-17212,CITY VINTNERS SAN FRANCISCO WINERY LLC,,53 BLUXOME ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-21125,PASSAGGIO WINES LLC,PASSAGGIO WINES,995 9TH ST BLDG 201,SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-23877,"ECO TERRENO WINES, INC.",ECO TERRENO WINES & VINEYARDS,,SAN FRANCISCO,CA,94133,SAN FRANCISCO
CA-W-23993,JUST ENOUGH WINES LLC,,995 9TH ST UNIT 201 RM104,SAN FRANCISCO,CA,94130,SAN FRANCISCO
CA-W-21034,EDWARD S. KURTZMAN,SANDLER WINE COMPANY,540 BARNEVELD AVE STE K AND L,SAN FRANCISCO,CA,94124,SAN FRANCISCO
CA-W-21050,TANK WINES LLC,TANK WINES,18 DORE ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO
CA-W-15734,CARL E. & SHARON H. SUTTON,SUTTON CELLARS,601 22ND ST,SAN FRANCISCO,CA,94107,SAN FRANCISCO
CA-W-21971,SEVEN HILL LLC,,28740 INWOOD RD,SHINGLETOWN,CA,96088,SAN FRANCISCO
CA-W-23507,TRUE NORTH WINERY LLC,TRUE NORTH WINERY,,SAN FRANCISCO,CA,94130,SAN FRANCISCO COUNTY
CA-W-22040,"THEOPOLIS ENTERPRISES, LLC",THEOPOLIS VINEYARDS,540 BARNEVELD AVE STE K & L,SAN FRANCISCO,CA,94124,SAN FRANCISCO COUNTY
CA-W-22655,BRAZEN VENTURES LLC,BRAZEN VENTURES,2455 THIRD ST,SAN FRANCISCO,CA,94107,SAN FRANCISO
CA-W-17756,"MACCHIA, INC.",,7099 E PELTIER RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-15798,DONALD D. BERDAHL II,,3750 E WOODBRIDGE RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-16523,"RIVER BLUFF CELLARS, INC.",,3125 E ORANGE ST,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-3032,"R & G SCHATZ FARMS, INC.",PELTIER WINERY,22150 N KENNEFICK RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-15986,DRAGONFIRE VINEYARDS LLC,DRACONIS VINEYARDS,22150 N KENNEFICK RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-3274,CALIFORNIA CONCENTRATE CO.,,18678 N HIGHWAY 99,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-15671,"M2 VINTNERS, INCORPORATED",M2 VINTNERS,2900 E PELTIER RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-17123,"ACQUIESCE VINEYARD, LLC",,22275 N TRETHEWAY RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-16896,WILLARD RUSSELL FIELDS,FIELDS FAMILY VINEYARDS & WINERY,3803 E WOODBRIDGE RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-22093,LORRAINE A. PASKETT ALBRECHT,PASKETT WINERY,11070 E WOODBRIDGE RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-16494,BENSON FERRY LLC,,22150 N KENNEFICK RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-15866,CARMELA A. & THOMAS C. HOFFMAN,HERITAGE OAK WINERY,10100 E WOODBRIDGE RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-16808,"VIAGGIO, INC.",VIAGGIO ESTATE AND WINERY,100 E TADDEI RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-15589,DANCING COYOTE WINES,,3125 E ORANGE ST,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-17643,CASSANDRA DURST,DURST WINERY & ESTATE,10173 E ACAMPO RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-23974,JSL WINES LLC,JSL WINES,3750 E WOODBRIDGE RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-17500,"CONSTELLATION BRANDS U.S. OPERATIONS, INC.",WOODBRIDGE WINERY,5950 E WOODBRIDGE RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-16880,"KLINKER BRICK WINERY, INC.",KLINKER BRICK WINERY,3750 E WOODBRIDGE RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-16471,ST. JORGE WINERY LLC,ST. JORGE WINERY,22769 N. BENDER RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-23453,NASHOBA WINES LLC,NASHOBA WINES LLC,22769 N BENDER RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-23999,SPLASH WINES INC,,1525 E JAHANT RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-2774,"HOUSLEY FAMILY INVESTMENTS, LLC",HOUSLEY'S CENTURY OAK WINERY,22211 N LOWER SACRAMENTO RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-15653,"LANGETWINS WINE COMPANY, INC.",LANGETWINS WINE ESTATES,1525 E JAHANT RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-23720,GNARLY FOX WINERY LLC,GNARLY FOX WINERY,2085 E PELTIER RD,ACAMPO,CA,95220,SAN JOAQUIN
CA-W-22638,"GALLOPING HILLS RANCH, LLC",,19350 E STAMPEDE RD,CLEMENTS,CA,95227,SAN JOAQUIN
CA-W-2658,"GNEKOW FAMILY WINERY, LLC",,17347 E GAWNE RD,COLLEGEVILLE,CA,95215,SAN JOAQUIN
CA-W-21738,"RESTLESS FROG, LLC",,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,SAN JOAQUIN
CA-W-3541,"BARREL TEN QUARTER CIRCLE, INC.",,21801 E HIGHWAY 120,ESCALON,CA,95320,SAN JOAQUIN
CA-W-21001,JEANMARIE H. BERGIN,,10526 S HENRY RD,FARMINGTON,CA,95230,SAN JOAQUIN
CA-W-15624,CALIFORNIA NATURAL PRODUCTS,,1250 E LATHROP RD,LATHROP,CA,95330,SAN JOAQUIN
CA-W-16732,MIRAMONT ESTATE VINEYARDS & WINERY INC,MIRAMONT ESTATE VINEYARD & WINERY,24849 E MILTON RD,LINDEN,CA,95236,SAN JOAQUIN
CA-W-22840,"PHILLIPS FARMS, LLC",MICHAEL DAVID WINERY,11989 N CLEMENTS RD,LINDEN,CA,95236,SAN JOAQUIN
CA-W-21459,"NORTHERN INTERIOR WINE PARTNERS, INC.",,11989 N CLEMENTS RD,LINDEN,CA,95436,SAN JOAQUIN
CA-W-23316,JAMES J. GRIBAUDO,GRIBAUDO WINERY,12470 LOCKE RD STE 838,LOCKEFORD,CA,95237,SAN JOAQUIN
CA-W-15338,KOSTAS KAPINIARIS,STAMA WINERY,12470 LOCKE RD SUITE 700,LOCKEFORD,CA,95237,SAN JOAQUIN
CA-W-2885,"WATTS TRANSPORTATION, LLC",WATTS WINERY,12470 LOCKE RD STE 860,LOCKEFORD,CA,95237,SAN JOAQUIN
CA-W-15340,"SYNERGY CELLARS, LLC",,12470 LOCKE RD STE 268,LOCKEFORD,CA,95237,SAN JOAQUIN
CA-W-21791,EMD WINEMAKING LLC,LVVR SPARKLING CELLARS,12470 LOCKE RD STE 700,LOCKEFORD,CA,95237,SAN JOAQUIN
CA-W-17733,TUSCAN WINE VILLAGE LLC,,12470 LOCKE RD STE 600,LOCKEFORD,CA,95237,SAN JOAQUIN
CA-W-15353,1075 CELLARS,,1075 W TURNER RD,LODI,CA,95240,SAN JOAQUIN
CA-W-15139,JOHN GERARD CARACCIOLO JR.,HELLO WINES,1205 E VINE ST SUITE H,LODI,CA,95240,SAN JOAQUIN
CA-W-15151,"WOODBRIDGE WINERY, INC.",WOODBRIDGE BEVERAGE COMPANY,1649 E VICTOR RD,LODI,CA,95240,SAN JOAQUIN
CA-W-23692,"INTERCOASTAL WINE COMPANY, LLC","INTERCOASTAL WINE COMPANY, LLC",13731 N STATE HIGHWAY 88,LODI,CA,95240,SAN JOAQUIN
CA-W-2593,"SUTTER HOME WINERY, INC.",,18667 JACOB BRACK RD,LODI,CA,95242,SAN JOAQUIN
CA-W-3304,"HERMAN EHLERS & SONS, INC.",E2 FAMILY WINERY,9301 W STATE ROUTE 12,LODI,CA,95242,SAN JOAQUIN
CA-W-23616,"NAKEDWINES.COM, INC.",NAKEDWINES.COM,1 WINEMASTER WAY STE D,LODI,CA,95240,SAN JOAQUIN
CA-W-22683,QUARTERMASTER BRANDS USA INC.,QUATERMASTER BRANDS USA,25 E VINE ST,LODI,CA,95240,SAN JOAQUIN
CA-W-23301,"SHINN VINEYARDS, INC.",BLOCK 21 WINERY,21600 N DAVIS RD,LODI,CA,95242,SAN JOAQUIN
CA-W-17346,"COURAGEOUS, INC.",SERA FINA CELLARS,220 S CLUFF AVE,LODI,CA,95240,SAN JOAQUIN
CA-W-23195,"POUR MANAGEMENT, LLC",POUR MANAGEMENT,5573 W WOODBRIDGE RD,LODI,CA,95242,SAN JOAQUIN
CA-W-23584,"ZERBINA IMPORTS, LLC",ZERBINA,"25, 27, 29, 31 EAST VINE ST",LODI,CA,95240,SAN JOAQUIN
CA-W-23156,WICK VINTNERS LLC,TIPP RAMBLER,1 WINEMASTER WAY STE D,LODI,CA,95240,SAN JOAQUIN
CA-W-23021,"MCKENZIE VINEYARDS & WINERY, LLC",MCKENZIE VINEYARDS & WINERY,2 W LOCKEFORD ST,LODI,CA,95240,SAN JOAQUIN
CA-W-23006,DVIN VINTNERS LLC,,2 W LOCKEFORD ST,LODI,CA,95240,SAN JOAQUIN
CA-W-23054,COLDANI FAMILY WINERY,,13950 N THORNTON RD,LODI,CA,95242,SAN JOAQUIN
CA-W-22783,"MERZ FAMILY WINERY, LLC",,"25 E VINE ST BLDG 27, 29, 31",LODI,CA,95240,SAN JOAQUIN
CA-W-3367,JESSIE'S GROVE WINERY,,1973 W TURNER RD,LODI,CA,95242,SAN JOAQUIN
CA-W-17090,"MY GREEN VINEYARDS, LLC",ONE WAY WINERY,2 W LOCKEFORD ST,LODI,CA,95240,SAN JOAQUIN
CA-W-22660,"CAMPOS VINEYARDS, LLC",CAMPOS VINEYARDS,21 E ELM ST,LODI,CA,95240,SAN JOAQUIN
CA-W-16386,"METTLER & SON, INC.",HARNEY LANE WINERY,9010 E HARNEY LN,LODI,CA,95240,SAN JOAQUIN
CA-W-22773,"FITVINE, LLC",FITVINE WINE,5573 W WOODBRIDGE RD,LODI,CA,95242,SAN JOAQUIN
CA-W-2975,"PHILLIPS FARMS, LLC",MICHAEL DAVID WINERY,14647 N RAY RD,LODI,CA,95242,SAN JOAQUIN
CA-W-23029,SPENKER FAMILY FARMS LLC,SPENKER WINERY,17303 N DEVRIES RD,LODI,CA,95242,SAN JOAQUIN
CA-W-21427,"VI?EDOS AURORA, INC.",,606 S CENTRAL AVE,LODI,CA,95240,SAN JOAQUIN
CA-W-17784,"ALEXIS GEORGE WINES, LLC",ALEXIS GEORGE WINERY,25 E VINE STREET,LODI,CA,95240,SAN JOAQUIN
CA-W-22686,"CALIFORNIA WINE CLASSICS, LLC",,1150 W TURNER BLVD,LODI,CA,95242,SAN JOAQUIN
CA-W-17790,J. STREET INDUSTRIES LLC,,25 E VINE STREET,LODI,CA,95240,SAN JOAQUIN
CA-W-3038,HEATHER JANE PYLE,,18196 N DAVIS RD,LODI,CA,95242,SAN JOAQUIN
CA-W-3309,"OAK RIDGE WINERY, LLC",,6100 E VICTOR RD,LODI,CA,95240,SAN JOAQUIN
CA-W-22364,"LODI CRUSH, INC",LODI CRUSH,1011 E PINE ST,LODI,CA,95240,SAN JOAQUIN
CA-W-21903,"BWSC, LLC",WINC,1 WINEMASTER WAY STE D,LODI,CA,95240,SAN JOAQUIN
CA-W-3496,"RIPKEN VINEYARDS & WINERY, INC.",RIPKEN VINEYARDS & WINERY,2472 W SARGENT RD,LODI,CA,95242,SAN JOAQUIN
CA-W-16984,PATRICK O'NEILL AND DAVID LUJAN JR.,PONDL WINERY,665 W TURNER RD,LODI,CA,95240,SAN JOAQUIN
CA-W-22269,"THOMAS ALLEN VINEYARDS & WINERY, LLC",THOMAS ALLEN VINEYARDS & WINERY,5573 W WOODBRIDGE RD,LODI,CA,95242,SAN JOAQUIN
CA-W-3571,ABUNDANCE VINEYARDS LLC,ABUNDANCE VINEYARDS,1150 W TURNER RD,LODI,CA,95242,SAN JOAQUIN
