PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-15221,"TOMAINO, KATHRYN, VIDOVICH, JOHN, MICHAEL & MARY JANE",VIDOVICH VINEYARDS,18101 MONTEBELLO RD,CUPERTINO,CA,95014,SANTA CLARA
CA-W-16389,R AND W PURSUITS LLC,R & W VINEYARDS,15060 MONTEBELLO RD,CUPERTINO,CA,95014,SANTA CLARA
CA-W-2467,PICCHETTI WINERY INC,,13100 MONTEBELLO RD,CUPERTINO,CA,95014,SANTA CLARA
CA-W-16102,DONALD E. NAUMANN,NAUMANN VINEYARDS,16505 MONTEBELLO RD,CUPERTINO,CA,95014,SANTA CLARA
CA-W-1507,ROY S. FELLOM AND ROY E. FELLOM,FELLOM RANCH VINEYARDS,17075 MONTEBELLO RD,CUPERTINO,CA,95014,SANTA CLARA
CA-W-331,"RIDGE VINEYARDS, INC.",,18100 MONTEBELLO RD,CUPERTINO,CA,95014,SANTA CLARA
CA-W-24034,CETANI FAMILY VINEYARDS,CETANI FAMILY VINEYARDS,11450 NEW AVE,GILROY,CA,95020,SANTA CLARA
CA-W-23242,BESSON FAHEY FAMILY LLC,,3575 HECKER PASS RD,GILROY,CA,95020,SANTA CLARA
CA-W-23368,CINNABAR VINEYARDS & WINERY LLC,,6500 BREM LN,GILROY,CA,95020,SANTA CLARA
CA-W-23394,VINE VINEYARDS,VINE VINEYARDS,8485 PHARMER DR,GILROY,CA,95020,SANTA CLARA
CA-W-23455,"RED FOX PRODUCTIONS, LLC",RED FOX LAIR,6500 BREM LN,GILROY,CA,95020,SANTA CLARA
CA-W-22092,"REM VINEYARD INVESTMENTS, LLC",,3200 DRYDEN AVE,GILROY,CA,95020,SANTA CLARA
CA-W-15173,"THE TWO YOUTHS, INC.",RAPAZZINI WINERY,4350 MONTEREY HWY,GILROY,CA,95020,SANTA CLARA
CA-W-22564,ERIC & LORI LOCHTEFELD,,9548 ESTATES DR,GILROY,CA,95020,SANTA CLARA
CA-W-15634,ALICATS LLC,ALICATS WINERY,11775 WATSONVILLE RD,GILROY,CA,95020,SANTA CLARA
CA-W-22370,MICHAEL THORKEL CLARK,DORYS VINEYARD,4295 HECKER PASS RD,GILROY,CA,95020,SANTA CLARA
CA-W-22721,LCGM LLC,,6500 BREM LN,GILROY,CA,95020,SANTA CLARA
CA-W-22991,"ALARA CELLARS, LLC",ALARA,6500 BREM LN BLDG,GILROY,CA,95020,SANTA CLARA
CA-W-480,MARIO FORTINO & FRANCES FORTINO,HECKER PASS WINERY,4605 HECKER PASS RD,GILROY,CA,95020,SANTA CLARA
CA-W-22885,"THE STOMPING GROUND CUSTOM CRUSH, LLC",,6500 BREM LN,GILROY,CA,95020,SANTA CLARA
CA-W-21313,"CHURCH CREEK CELLARS, INC.",,11495 CENTER AVE,GILROY,CA,95020,SANTA CLARA
CA-W-22667,"DORCICH FAMILY VINEYARDS, LLC",DORCICH FAMILY VINEYARDS,11775 WATSONVILLE RD,GILROY,CA,95020,SANTA CLARA
CA-W-15604,SATORI CELLARS LLC,SATORI CELLARS,2100 BUENA VISTA AVE,GILROY,CA,95020,SANTA CLARA
CA-W-22449,VERDE VINEYARDS,VERDE VINEYARDS,2143 BUENA VISTA AVE,GILROY,CA,95020,SANTA CLARA
CA-W-2833,"MIRANDA WINES, LLC",KIRIGIN CELLARS,11550 WATSONVILLE RD,GILROY,CA,95020,SANTA CLARA
CA-W-22082,ROLLIN DEAN KLINGBERG,KLINGBERG FAMILY VINEYARDS,4295 HECKER PASS RD,GILROY,CA,95020,SANTA CLARA
CA-W-2917,"THE WILDCAT VINEYARDS, LLC",SARAH'S VINEYARD,4005 HECKER PASS RD,GILROY,CA,95020,SANTA CLARA
CA-W-3538,"MARTIN RANCH WINERY, INC.",MARTIN RANCH,6675 REDWOOD RETREAT RD,GILROY,CA,95020,SANTA CLARA
CA-W-15844,SILICON VALLEY WINE COMPANY INC.,,6500 BREM LN,GILROY,CA,95020,SANTA CLARA
CA-W-21896,ROBERT E SUMMERS,,3200 DRYDEN AVE,GILROY,CA,95020,SANTA CLARA
CA-W-22085,ZEPHYRUS CELLARS INC.,,1235 DAY RD W,GILROY,CA,95020,SANTA CLARA
CA-W-439,"FORTINO WINERY, INC.",FORTINO WINERY,4525 HECKER PASS HWY,GILROY,CA,95020,SANTA CLARA
CA-W-21973,LA VIE DANSANTE WINES LLC,,3200 DRYDEN AVE,GILROY,CA,95020,SANTA CLARA
CA-W-3262,"FERNWOOD CELLARS, INC.",,7137 REDWOOD RETREAT RD,GILROY,CA,95020,SANTA CLARA
CA-W-23837,IMAS FAMILY VINEYARD LLC,L&M VINEYARD,7602 SUNLIT OAKS CT,GILROY,CA,95020,SANTA CLARA
CA-W-1709,"RANCHO DE SOLIS WINERY, INC.",,3920 HECKER PASS RD,GILROY,CA,95020,SANTA CLARA
CA-W-2201,"CDF TRUST, CHARLES DOGLIONE, TRUSTEE",CASA DE FRUTA,6680 PACHECO PASS HWY,HOLLISTER,CA,95023,SANTA CLARA
CA-W-21170,LOS ALTOS HILLS WINERY - THE ALTOS HILLS VINEYARD LLC,,13651 BURKE RD,LOS ALTOS HILLS,CA,94022,SANTA CLARA
CA-W-21356,"LOKTEFF WINERY & VINEYARDS, LLC",WRIGHTS STATION VINEYARD & WINERY,24250 LOMA PRIETA AVE,LOS GATOS,CA,95033,SANTA CLARA
CA-W-3439,KENNEDY HILL ASSOCIATES LLC,KENNEDY HILL VINEYARDS,15050 KENNEDY RD,LOS GATOS,CA,95032,SANTA CLARA
CA-W-16867,"DORSA MANAGEMENT COMPANY, LLC",LA RUSTICANA D'ORSA,15680 KENNEDY RD,LOS GATOS,CA,95032,SANTA CLARA
CA-W-21229,"LOS ALTOS VINEYARDS, LLC.",,21850 BEAR CREEK RD,LOS GATOS,CA,95030,SANTA CLARA
CA-W-20277,GARAGE WINEMAKER LLC,BACCAROSSA,19620 REDBERRY DR,LOS GATOS,CA,95303,SANTA CLARA
CA-W-22399,"GALI VINEYARDS, INC.",GALI VINEYARDS,369 SILVER MOUNTAIN DR,LOS GATOS,CA,95033,SANTA CLARA
CA-W-15068,"TESTAROSSA VINEYARDS, LLC",TESTAROSSA VINEYARDS,300 COLLEGE AVE,LOS GATOS,CA,95030,SANTA CLARA
CA-W-23664,AEC FARMING INC,,4545 FELTER RD,MILPITAS,CA,95035,SANTA CLARA
CA-W-21860,"MOUNTAIN VIEW VINTNERS, LLC",,1480 E MAIN AVE STE 1,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-22874,"BIG OAK RANCH, LLC",LIGHTPOST WINERY,900 LIGHTPOST WAY UNIT 2,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-23135,A & A WINERY LLC,A & A WINERY,18290 COCHRANE RD,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-22757,"HOLT WINES, INC.",SYCAMORE CREEK,12775 UVAS RD,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-15635,MICHAEL SAMPOGNARO & MARYCLAIRE SAMPOGNARO,MORGAN HILL CELLARS,1645 SAN PEDRO AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-20348,"EMMALILY, INC.",,2105 DAHLBERG DR,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-23165,"MANCINI DI LUCCA WINERY, LLC",MANCINI DI LUCCA WINERY,1480 E MAIN AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-22716,PAUL KERMOYAN,P & V WINERY,10155 DOUGHERTY AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-15234,JERALD G. ROSS & JUDITH D. ROSS,ROSS VINEYARDS,17520 OAK GLEN AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-551,"EMILIO GUGLIELMO WINERY, INC.",EMILIO GUGLIELMO WINERY,1480 E MAIN AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-23882,COTTAGE CREEK VINEYARDS LLC,,12535 WATSONVILLE RD,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-16307,"ANDERS-LANE ARTISAN WINES, L.P.",ANDERS-LANE ARTISAN WINES,1480 E MAIN AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-16648,PARADISE VALLEY VINEYARDS LLC,PARADISE VALLEY VINEYARDS,2129 LOUIS HOLSTROM DR,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-17233,EAGLE ROCK INVESTMENTS INC.,EAGLE ROCK VINEYARDS,1645 SAN PEDRO AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-15421,TODD A. & ALEXIA K. JOHNSON,MONTE VERDE VINEYARDS,13775 SYCAMORE DR,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-1902,"MOUNTAIN VIEW VINTNERS, INC.",MOUNTAIN VIEW VINTNERS,1480 E MAIN AVE STE 1,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-16877,GERALD JAMES PETERSON,AIMEE JUNE WINERY,1645 SAN PEDRO AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-16325,"J. DOWD CELLARS, LLC",,14645 GALLANT FOX WAY,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-21728,MURALI CHIRALA AND ANU CHIRALA,CHIRALA VINEYARDS,15354 SYCAMORE DR,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-23516,"ST. STEPHEN VINEYARDS, LLC",ST STEPHEN VINEYARDS LLC,1480 E MAIN AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-17038,CASTILLO'S HILLSIDE SHIRE WINERY INC.,CASTILLO'S HILLSIDE SHIRE WINERY,2215 LIBERATA DR,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-16746,MICHAEL ALEX MICHAUD AND CAROL JANE HASTINGS,MICHAUD VINEYARD,1480 E MAIN AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-22101,MICHAEL J. MANN AND RUTH C. MANN,MANN CELLARS,1645 SAN PEDRO AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-15681,"APPELLATION EARTH, LLC",SENSORIUM,12775 UVAS RD,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-22508,J WINSTON WINERY LLC,,1480 E MAIN AVE,MORGAN HILL,CA,95037,SANTA CLARA
CA-W-23613,LABARBERA FAMILY WINERY LLC,LABARBERA FAMILY WINERY,6591 WOODCLIFF CT,SAN JOSE,CA,95120,SANTA CLARA
CA-W-21584,GORDON BIERSCH BREWING COMPANY,GORDON BIERSCH BREWING COMPANY,357 E TAYLOR ST,SAN JOSE,CA,95112,SANTA CLARA
CA-W-23144,HERO RANCH LLC,,21670 SHILLINGSBURG AVE,SAN JOSE,CA,95120,SANTA CLARA
CA-W-21640,HERMITAGE BREWING COMPANY LP,HERMITAGE WINERY,1627 S 7TH ST,SAN JOSE,CA,95112,SANTA CLARA
CA-W-16361,"COTERIE CELLARS, INC.",COTERIE CELLARS,885 W JULIAN ST,SAN JOSE,CA,95126,SANTA CLARA
CA-W-15352,ROBERT WARREN PETERSON,TEAM ZIN,830 JURY CT,SAN JOSE,CA,95112,SANTA CLARA
CA-W-2039,J. LOHR WINERY CORPORATION,J. LOHR WINERY,1000 LENZEN AVE,SAN JOSE,CA,95126,SANTA CLARA
CA-W-21690,"BELLA MONTAGNA, LLC",,3786 QUIMBY RD,SAN JOSE,CA,95148,SANTA CLARA
CA-W-21263,ALMADEN VALLEY WINERY LLC,,19951 ALMADEN RD,SAN JOSE,CA,95120,SANTA CLARA
CA-W-23903,BERGIN WINE COMPANY LLC,,255 FITZGERALD AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-21520,"ENGELHARDT VINEYARDS, LLC",LION RANCH VINEYARDS AND WINERY,645 W SAN MARTIN AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-23192,"FITZ PLACE, LLC",FITZ PLACE,455 E FITZGERALD AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-17104,SHELDON HAYNIE & JANE MIKA-HAYNIE,LIGHTHEART CELLARS,305 ROOSEVELT AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-21088,MONTE ROBLE VINEYARDS LLC,LEFT BEND WINERY,12255 NEW AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-17422,"CLOS LACHANCE WINES, LLC",CLOS LACHANCE,13800 HUMMINGBIRD LN,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-15267,"ASV WINES, INC.",ASV WINES,12805 LLAGAS AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-20167,"MIRAMAR VINEYARDS, LLC",MIRAMAR VINEYARDS,12255 NEW AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-15203,GREGORY R. PETERSON & TERESA P. PETERSON,CREEKVIEW VINEYARDS,12467 CREEKVIEW CT,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-17313,TODD HERSCHEL THEDINGA,REAL DOGS WINE,1 HUMMINGBIRD LN,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-22170,WILLIAM DAVID HELLER AND JANET ELAINE HELLER,HELLER VINEYARD & WINES,2009 BRIDLE LN,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-20032,"THE VINE INTERVENTION, LLC",DRAKE WINES,13800 HUMMING BIRD LN,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-16872,RICHARD SCHMIDT,MOOSE MOUNTAIN VINEYARDS,3210 PASEO VISTA AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-21547,WILLIAM RANDALL SEEKER AND KAREN RHINE SEEKER,SEEKER VINEYARD,11755 TURLOCK AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-23653,"HEMISPHERES, LLC",,12805 LLAGAS AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-16415,CAVIGLIA INC.,TANK HOUSE WINERY,12830 HARDING AVE,SAN MARTIN,CA,95046,SANTA CLARA
CA-W-2111,"SAVANNAH-CHANELLE VINEYARDS, INC.",,23600 CONGRESS SPRINGS RD,SARATOGA,CA,95070,SANTA CLARA
CA-W-23662,NAZARIO RANCH VINEYARDS LLC,NAZARIO RANCH VINEYARDS,22484 EDEN VALLEY CT,SARATOGA,CA,95070,SANTA CLARA
CA-W-17112,LOREN B. ZEMENICK,CHARLES USHER,24110 CONGRESS SPRINGS RD,SARATOGA,CA,95070,SANTA CLARA
CA-W-22629,BROSSEAU WINES LLC,FIRST GROWTH WINE COMPANY,22090 MT EDEN ROAD,SARATOGA,CA,95070,SANTA CLARA
CA-W-2542,GARROD TRUST,COOPER-GARROD VINEYARDS,22645 GARROD RD,SARATOGA,CA,95070,SANTA CLARA
CA-W-988,M.E.V. CORPORATION,MOUNT EDEN VINEYARDS,22020 MOUNT EDEN RD,SARATOGA,CA,95070,SANTA CLARA
CA-W-1671,KATHRYN KENNEDY WINERY,,13180 PIERCE RD,SARATOGA,CA,95070,SANTA CLARA
CA-W-21030,THREE ARCHES WINERY LLC,,1122 ASTER AVE STE J,SUNNYVALE,CA,94086,SANTA CLARA
CA-W-3147,MICHAEL J. FAUL,RABBITS FOOT MEADERY,1246 BIRCHWOOD DR,SUNNYVALE,CA,94089,SANTA CLARA
CA-W-20389,"MILAGRO VINEYARDS, LLC",MILAGRO VINEYARDS,13435 CHAPARRAL RD,MORGAN HILL,CA,95037,SANTA CLARA COUNTY
CA-W-23944,"ANTHONY BOZZANO, LLC",,1480 E MAIN AVE,MORGAN HILL,CA,95037,SANTA CLARA COUNTY
CA-W-22647,"MT. HAMILTON MEAD COMPANY, LLC",,14990 GARCAL DR,SAN JOSE,CA,95127,SANTA CLARA COUNTY
CA-W-16562,PETER THIBODEAU,THIBODEAU VINEYARD,431 COYOTE RIDGE RD,APTOS,CA,95003,SANTA CRUZ
CA-W-22987,"STORRS WINERY & VINEYARD, LTD.",,1560 PLEASANT VALLEY RD,APTOS,CA,95003,SANTA CRUZ
CA-W-22933,"LESTER COMPANY, LLC",,1950 PLEASANT VALLEY RD,APTOS,CA,95003,SANTA CRUZ
CA-W-21394,"LA VIDA BELLA VINEYARD, LLC",LA VIDA BELLA VINEYARD,44 OAK TREE LN,APTOS,CA,95003,SANTA CRUZ
CA-W-15146,CRAIG HANDLEY AND CATHY HANDLEY,PLEASANT VALLEY VINEYARDS,600 PLEASANT VALLEY RD,APTOS,CA,95003,SANTA CRUZ
CA-W-1433,SALAMANDRE WINE CELLARS,,108 DON CARLOS DR,APTOS,CA,95003,SANTA CRUZ
CA-W-15191,BRIAN ALEX NICHOLSON,NICHOLSON VINEYARDS,2800 PLEASANT VALLEY RD,APTOS,CA,95003,SANTA CRUZ
CA-W-22909,"ROBERT'S RANCH VINEYARDS, INC.",,875 ROBERT'S RD,BEN LOMOND,CA,95005,SANTA CRUZ
CA-W-545,PAUL C. & MARJORIE STAIGER,P AND M STAIGER,1300 HOPKINS GULCH RD,BOULDER CREEK,CA,95006,SANTA CRUZ
CA-W-3321,RICHARD & MARY KAY ALFARO,ALFARO FAMILY FARM & VINEYARDS,496 HAMES RD,CORRALITOS,CA,95076,SANTA CRUZ
CA-W-23118,"GHOST OAKS WINERY, INC.",EL VAQUERO WINERY,2901 FREEDOM BLVD,CORRALITOS,CA,95076,SANTA CRUZ
CA-W-3063,STRATEGY PARTNERS INTERNATIONAL,WINDY OAKS ESTATE,380 SWEETWOOD WAY,CORRALITOS,CA,95076,SANTA CRUZ
CA-W-23199,"LITTLE RIDGE VINEYARDS, LLC",LITTLE RIDGE VINEYARD,153 LAS COLINAS RD,CORRALITOS,CA,95076,SANTA CRUZ
CA-W-1658,"HALLCREST VINEYARDS, INC.",HALLCREST VINEYARDS,379 FELTON EMPIRE RD,FELTON,CA,95018,SANTA CRUZ
CA-W-2726,"GREGORY J. NOLTEN, KATHLEEN P. STARKEY & MARION E. NOLTEN","ZAYANTE VINEYARDS, LLC",420 OLD MOUNT RD,FELTON,CA,95018,SANTA CRUZ
CA-W-22430,"GRIFFIN HILL VINEYARDS, LLC",,1065 EAGLE TREE LN,FELTON,CA,95018,SANTA CRUZ
CA-W-21560,"KISSED BY AN ANGEL WINES, LLC",,1125 EL SOLYO HEIGHTS DR,FELTON,CA,95018,SANTA CRUZ
CA-W-2032,DAVID LEE MOULTON,BURRELL SCHOOL VINEYARDS,24060 SUMMIT RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-3470,PAUL B. KEMP,LOMA PRIETA WINERY,26985 LOMA PRIETA WAY,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-16782,REDWOOD RIDGE ESTATE LLC,REDWOOD RIDGE VINEYARD,21435 SUMMIT RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-23457,"SPANISH RANCH WINERY, LLC",SPANISH RANCH WINERY,24000 SPANISH RANCH RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-15831,PATRICK JAMES AND MOLLY CLAIRE SURGALSKI,WINDHOVER,16252 NILES RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-21059,DEVINCENZI CELLARS LLC,,24572 HUTCHINSON RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-20222,"SILVERTIP VINEYARDS, LLC",,16644 E UPPER ZAYANTE RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-3241,JEFFREY M. BARRANTI,J.M. BARRANTI VINEYARDS,24842 SKYLAND RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-1018,"DAVID BRUCE WINERY, INC.",DAVID BRUCE WINERY,21439 BEAR CREEK RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-16066,FORTY STUMP VINEYARDS L.L.C.,,25205 APPLE HILL RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-15431,"BLACK RIDGE WINERY, L.L.C.",BLACK RIDGE WINERY,18500 BLACK RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-21908,RIDER RANCH LLC,,23415 GLENWOOD DR,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-16947,VILLA VINTNERS LLC,VILLA DEL MONTE WINERY,23076 SUMMIT RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-3189,MICHAEL & LYNNE MUCCIGROSSO,MUCCIGROSSO VINEYARDS,21450 BEAR CREEK RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-15984,"THE SCHAADT WINE GROUP, LLC",REGALE WINERY AND VINEYARDS,24040 SUMMIT RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-15419,"BLACK RIDGE WINERY, L.L.C.",BLACK RIDGE WINERY,18550 BLACK RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-17221,"RHYS VINEYARDS, LLC",RHYS VINEYARDS,11715 SKYLINE BLVD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-23562,A & A LOS GATOS WINERY LLC,,25330 HUTCHINSON RD,LOS GATOS,CA,95033,SANTA CRUZ
CA-W-16957,"COPIOUS WINERY, LLC",COPIOUS WINERY,427 SWIFT ST SUITE A,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-21334,"STOCKWELL CELLARS, INC.",STOCKWELL CELLARS,1100 FAIR AVE BLDG A,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-23276,SANTE ARCANGELI FAMILY WINES LLC,SANTE ARCANGELI FAMILY WINES,10 PINE FLAT RD,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-16405,MICHAEL V. & LOIS E. SONES,SONES CELLARS,334 B INGALLS ST,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-17693,JAMES & MARGARET A. ALBERTI,ALBERTI VINEYARD,106 RICHARDSON RD,SANTA CRUZ,CA,95065,SANTA CRUZ
CA-W-16674,CORRALITOS RIDGE VINEYARDS CORPORATION,CORRALITIOS RIDGE WINERY,815 ALMAR AVE UNIT H,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-15732,BARRY C. JACKSON,EQUINOX,427 SWIFT ST UNIT C,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-16585,HILLCREST WINERY,REXFORD WINERY,429 INGALLS ST,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-15082,"SANTA CRUZ VINEYARDS LP, SANTA CRUZ VINEYARDS LLC, GENERAL PARTNER",VINE HILL WINERY,2300 JARVIS RD,SANTA CRUZ,CA,95065,SANTA CRUZ
CA-W-16337,JEFFREY LOGAN EMERY,SANTA CRUZ MOUNTAIN VINEYARD,334 A INGALLS ST,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-2370,BRUCE CANTZ,FOUR GATES WINERY,503 HAPPY VALLEY RD,SANTA CRUZ,CA,95065,SANTA CRUZ
CA-W-16302,BEAUREGARD VINEYARDS LLC,BEAUREGARD VINEYARDS,10 PINE FLAT RD,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-2359,DR. DAVID STEWART ESTRADA,CLOS TITA WINERY,4 KENDALL LN,SANTA CRUZ,CA,95066,SANTA CRUZ
CA-W-23622,SILVER MOUNTAIN VINEYARDS,SILVER MOUNTAIN VINEYARDS,369 SILVER MOUNTAIN DR,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-2488,HENRY M. AND LINDA J. MCHENRY,MCHENRY VINEYARD,6821 BONNY DOON RD,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-15995,ROBERT J. GOLDSPINK,GRANITE RIDGE VINEYARD,895 GRANITE RIDGE DR,SANTA CRUZ,CA,95065,SANTA CRUZ
CA-W-2458,"STORRS WINERY & VINEYARD, LTD.",STORRS WINERY,"303 POTRERO ST STE 35, 8",SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-17475,MJA VINEYARDS LLC,MJA VINEYARD,328 INGALLS ST,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-22262,PARTAGE WINE CO. LLC,,10 PINE FLAT RD,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-21851,"PRIVATE VINE WINES, LLC",,815 ALMAR AVE UNIT H,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-22263,LA MADRONA VINEYARD AND WINERY,,1851 LA MADRONA DR,SANTA CRUZ,CA,95060,SANTA CRUZ
CA-W-16483,"DANCING CREEK WINERY, LLC",DANCING CREEK WINERY,4363 BRANCIFORTE DR,SANTA CRUZ,CA,95065,SANTA CRUZ
CA-W-17465,"SCOTTS VALLEY WINERY, LLC",SCOTTS VALLEY WINERY,2364 BEAN CREEK RD,SCOTTS VALLEY,CA,95066,SANTA CRUZ
CA-W-3344,PHIL & PEGGY CREWS,PELICAN RANCH WINERY,2364 BEAN CREEK RD DR,SCOTTS VALLEY,CA,95066,SANTA CRUZ
CA-W-15219,HEART 'O THE MOUNTAIN LLC,,705 CANHAM RD,SCOTTS VALLEY,CA,95066,SANTA CRUZ
CA-W-16883,GRANITE CREEK LLC,37TH PARALLEL WINES,NOT PROVIDED,SCOTTS VALLEY,CA,95066,SANTA CRUZ
CA-W-15979,"POETIC CELLARS, LLC",POETIC CELLARS,5000 N RODEO GULCH RD,SOQUEL,CA,95073,SANTA CRUZ
CA-W-1820,"JON MORGAN, PETER BARGETTO, AND PAUL BARGETTO",SOQUEL VINEYARDS,8063 GLEN HAVEN RD,SOQUEL,CA,95073,SANTA CRUZ
CA-W-23041,"EVERETT FAMILY FARM, LLC",,2119 OLD SAN JOSE RD,SOQUEL,CA,95073,SANTA CRUZ
CA-W-1181,"BARGETTO'S SANTA CRUZ WINERY, INC.",,3535 N MAIN ST,SOQUEL,CA,95073,SANTA CRUZ
CA-W-2284,"OSOCALIS, INC.",,5579 OLD SAN JOSE RD,SOQUEL,CA,95073,SANTA CRUZ
CA-W-23729,MARGINS WINE LLC,MARGINS WINE,2487 FREEDOM BLVD UNIT 3,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-17280,LEONARD WOLFF,WOLFF AND FATHER,514 CALABASAS RD,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-17356,"MIZKAN AMERICA, INC.",,46 WALKER ST,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-22589,PETER SERVENTI,SERVENTI RANCH,65 LITCHFIELD LN,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-22505,"REYA CELLARS, LLC",REYA CELLARS,135 AVIATION WAY STE 16,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-22504,"INTEGRITY WINES, LP, INTEGRITY WINES, LLC, GP",12 HANDS WINERY,135 AVIATION WAY STE 16,WATSONVILLE,CA,95062,SANTA CRUZ
CA-W-22484,"STIRM WINE COMPANY, LLC",,65 ROGGE LN,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-17799,"ZEMOG LIBATIONS, LLC",MANZANITA CIDER,421 RIVERSIDE DR,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-20561,WARGIN WINES LLC,WARGIN WINES,18 HANGAR WAY STE C,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-3597,AMY DILLY PREASEAU AND JACQUES NOEL PREASEAU,VALLEY VISTA VINEYARDS,110 VALLEY VIEW RD,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-22185,GHOST OAKS WINERY INC.,EL VAQUERO WINERY,18 HANGAR WAY UNIT C,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-22169,RANDAL LEE WEST AND LARAE WEST,FREEDOM WINEWORKS,2321 FREEDOM BLVD,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-1153,KRISTINE ARNESON,RIVER RUN VINTNERS,65 ROGGE LN,WATSONVILLE,CA,95076,SANTA CRUZ
CA-W-3370,"FIVE STAR FARMS, LLC",NATAL VINEYARDS,1310 GREEN VALLEY RD,WATSONVILLE,CA,95076,SANTA CRUZ
